CustomerID,recency,frequency,monetary,R,F,M,RFM_Score,Segment
16639.0,30,3,1257.51,4,4,4,444,Champions
16641.0,105,1,231.1,2,2,1,221,Hibernating
16642.0,4,2,688.33,5,3,3,533,Loyal Customers
16643.0,245,1,487.51,1,2,3,123,Hibernating
16644.0,177,2,833.78,1,3,3,133,At Risk
16647.0,169,2,214.06,1,3,1,131,At Risk
16648.0,42,1,290.66,3,2,2,322,Others
16650.0,71,1,518.42,2,2,3,223,Hibernating
16652.0,58,7,6773.97,3,5,5,355,Loyal Customers
16653.0,15,2,1212.66,4,3,4,434,Loyal Customers
16654.0,140,3,373.87,2,4,2,242,At Risk
16655.0,17,6,3789.52,4,5,5,455,Champions
16656.0,21,14,8197.04,4,5,5,455,Champions
16657.0,9,4,874.43,5,4,3,543,Loyal Customers
16659.0,188,1,39.12,1,2,1,121,Hibernating
16660.0,15,4,1267.65,4,4,4,444,Champions
16666.0,18,1,118.98,4,2,1,421,Potential Loyalist
16667.0,67,2,567.18,2,3,3,233,At Risk
16668.0,14,6,306.72,4,5,2,452,Loyal Customers
16669.0,23,3,1348.88,4,4,4,444,Champions
16670.0,16,10,3692.29,4,5,5,455,Champions
16671.0,27,3,1692.27,4,4,4,444,Champions
16672.0,1,20,8134.94,5,5,5,555,Champions
16674.0,54,2,304.24,3,3,2,332,Loyal Customers
16676.0,33,4,1592.12,3,4,4,344,Loyal Customers
16678.0,2,12,3109.99,5,5,5,555,Champions
16680.0,42,1,183.7,3,2,1,321,Others
16681.0,72,6,1770.34,2,5,4,254,At Risk
16682.0,4,5,1028.0,5,4,4,544,Champions
16684.0,3,24,63540.16,5,5,5,555,Champions
16685.0,60,2,324.24,3,3,2,332,Loyal Customers
16686.0,46,6,2608.75,3,5,5,355,Loyal Customers
16688.0,0,4,1260.86,5,4,4,544,Champions
16689.0,75,2,422.6,2,3,2,232,At Risk
16690.0,71,2,225.58,2,3,1,231,At Risk
16692.0,255,2,1276.0,1,3,4,134,At Risk
16693.0,68,2,477.86,2,3,2,232,At Risk
16696.0,134,4,657.9,2,4,3,243,At Risk
16697.0,240,1,112.75,1,2,1,121,Hibernating
16698.0,226,2,1998.0,1,3,5,135,At Risk
16700.0,8,12,4739.61,5,5,5,555,Champions
16701.0,8,12,4921.54,5,5,5,555,Champions
16705.0,0,18,12903.27,5,5,5,555,Champions
16706.0,36,3,531.35,3,4,3,343,Loyal Customers
16708.0,45,1,656.63,3,2,3,323,Others
16709.0,84,5,3029.87,2,4,5,245,At Risk
16710.0,18,8,1948.07,4,5,4,454,Champions
16711.0,2,4,1436.83,5,4,4,544,Champions
16712.0,8,11,3611.31,5,5,5,555,Champions
16713.0,18,13,6152.24,4,5,5,455,Champions
16714.0,218,3,1129.06,1,4,4,144,At Risk
16715.0,77,1,301.72,2,2,2,222,Hibernating
16716.0,266,2,901.2,1,3,3,133,At Risk
16717.0,23,5,3535.83,4,4,5,445,Champions
16719.0,14,6,1339.49,4,5,4,454,Champions
16720.0,25,1,152.95,4,2,1,421,Potential Loyalist
16721.0,261,1,292.47,1,2,2,122,Hibernating
16722.0,16,11,3931.29,4,5,5,455,Champions
16723.0,90,2,576.4,2,3,3,233,At Risk
16725.0,301,4,437.82,1,4,2,142,At Risk
16726.0,25,4,1229.17,4,4,4,444,Champions
16728.0,45,4,1048.28,3,4,4,344,Loyal Customers
16729.0,37,21,7205.33,3,5,5,355,Loyal Customers
16730.0,51,3,743.11,3,4,3,343,Loyal Customers
16732.0,31,1,603.75,3,2,3,323,Others
16734.0,51,3,646.76,3,4,3,343,Loyal Customers
16735.0,78,5,2247.41,2,4,5,245,At Risk
16737.0,52,1,417.6,3,2,2,322,Others
16738.0,297,1,3.75,1,2,1,121,Hibernating
16739.0,176,1,323.0,1,2,2,122,Hibernating
16742.0,46,1,464.9,3,2,2,322,Others
16743.0,28,6,1782.85,4,5,4,454,Champions
16744.0,10,7,1291.91,5,5,4,554,Champions
16745.0,86,17,7180.7,2,5,5,255,At Risk
16746.0,4,17,6368.47,5,5,5,555,Champions
16747.0,37,2,836.06,3,3,3,333,Loyal Customers
16748.0,17,5,1515.9,4,4,4,444,Champions
16750.0,44,5,623.93,3,4,3,343,Loyal Customers
16751.0,30,1,1764.72,4,2,4,424,Potential Loyalist
16753.0,57,1,223.92,3,2,1,321,Others
16755.0,113,3,1475.43,2,4,4,244,At Risk
16756.0,214,1,239.4,1,2,1,121,Hibernating
16757.0,318,1,106.83,1,2,1,121,Hibernating
16758.0,64,1,369.34,3,2,2,322,Others
16759.0,7,3,789.79,5,4,3,543,Loyal Customers
16761.0,96,1,316.62,2,2,2,222,Hibernating
16762.0,19,3,1207.24,4,4,4,444,Champions
16763.0,198,1,611.85,1,2,3,123,Hibernating
16764.0,3,13,2790.95,5,5,5,555,Champions
16765.0,293,1,34.0,1,2,1,121,Hibernating
16766.0,272,2,1145.6,1,3,4,134,At Risk
16767.0,30,11,5575.56,4,5,5,455,Champions
16768.0,47,3,478.09,3,4,2,342,Loyal Customers
16769.0,259,1,361.54,1,2,2,122,Hibernating
16770.0,57,3,494.9,3,4,3,343,Loyal Customers
16771.0,32,5,2242.61,3,4,5,345,Loyal Customers
16773.0,56,1,171.59,3,2,1,321,Others
16774.0,67,4,661.52,2,4,3,243,At Risk
16775.0,9,10,1459.61,5,5,4,554,Champions
16776.0,59,1,371.54,3,2,2,322,Others
16777.0,79,2,222.62,2,3,1,231,At Risk
16778.0,73,2,245.94,2,3,2,232,At Risk
16779.0,1,20,9923.89,5,5,5,555,Champions
16780.0,99,2,422.24,2,3,2,232,At Risk
16782.0,9,11,1701.91,5,5,4,554,Champions
16784.0,19,1,107.6,4,2,1,421,Potential Loyalist
16788.0,122,2,594.39,2,3,3,233,At Risk
16789.0,7,1,80.8,5,2,1,521,Potential Loyalist
16790.0,3,6,1545.62,5,5,4,554,Champions
16791.0,28,7,1705.78,4,5,4,454,Champions
16792.0,281,2,110.38,1,3,1,131,At Risk
16793.0,56,1,243.84,3,2,2,322,Others
16794.0,0,10,1196.5,5,5,4,554,Champions
16796.0,88,1,305.62,2,2,2,222,Hibernating
16800.0,10,1,1162.65,5,2,4,524,Potential Loyalist
16801.0,162,4,1594.23,2,4,4,244,At Risk
16803.0,64,1,332.3,3,2,2,322,Others
16804.0,22,3,536.99,4,4,3,443,Loyal Customers
16805.0,173,1,245.82,1,2,2,122,Hibernating
16806.0,102,4,762.16,2,4,3,243,At Risk
16807.0,142,3,1121.59,2,4,4,244,At Risk
16808.0,98,2,288.42,2,3,2,232,At Risk
16809.0,22,5,914.69,4,4,3,443,Loyal Customers
16810.0,191,1,309.54,1,2,2,122,Hibernating
16811.0,4,2,547.07,5,3,3,533,Loyal Customers
16813.0,7,10,1652.18,5,5,4,554,Champions
16814.0,13,20,6143.41,4,5,5,455,Champions
16816.0,102,3,341.28,2,4,2,242,At Risk
16817.0,2,7,1237.45,5,5,4,554,Champions
16818.0,10,11,3349.57,5,5,5,555,Champions
16820.0,95,1,497.61,2,2,3,223,Hibernating
16823.0,226,1,358.38,1,2,2,122,Hibernating
16824.0,15,2,460.64,4,3,2,432,Loyal Customers
16825.0,38,2,775.18,3,3,3,333,Loyal Customers
16826.0,50,1,341.7,3,2,2,322,Others
16828.0,92,2,128.5,2,3,1,231,At Risk
16829.0,156,1,197.22,2,2,1,221,Hibernating
16830.0,38,1,325.91,3,2,2,322,Others
16832.0,183,3,199.15,1,4,1,141,At Risk
16833.0,0,4,1106.53,5,4,4,544,Champions
16834.0,227,1,413.46,1,2,2,122,Hibernating
16835.0,127,1,99.1,2,2,1,221,Hibernating
16836.0,39,2,251.87,3,3,2,332,Loyal Customers
16837.0,30,11,3170.98,4,5,5,455,Champions
16838.0,196,2,588.85,1,3,3,133,At Risk
16839.0,8,33,16042.11,5,5,5,555,Champions
16841.0,36,6,1869.82,3,5,4,354,Loyal Customers
16842.0,100,3,1264.19,2,4,4,244,At Risk
16843.0,42,16,10196.57,3,5,5,355,Loyal Customers
16846.0,49,1,214.32,3,2,1,321,Others
16847.0,42,1,193.44,3,2,1,321,Others
16848.0,52,1,281.42,3,2,2,322,Others
16849.0,186,1,124.57,1,2,1,121,Hibernating
16850.0,333,1,332.41,1,2,2,122,Hibernating
16851.0,3,3,342.45,5,4,2,542,Loyal Customers
16852.0,9,2,144.91,5,3,1,531,Loyal Customers
16855.0,23,2,328.4,4,3,2,432,Loyal Customers
16856.0,14,1,35.4,4,2,1,421,Potential Loyalist
16859.0,144,2,747.81,2,3,3,233,At Risk
16861.0,59,2,173.76,3,3,1,331,Loyal Customers
16863.0,30,1,338.55,4,2,2,422,Potential Loyalist
16866.0,140,3,207.74,2,4,1,241,At Risk
16869.0,22,4,817.12,4,4,3,443,Loyal Customers
16871.0,21,6,2812.34,4,5,5,455,Champions
16872.0,76,3,680.02,2,4,3,243,At Risk
16873.0,4,5,4965.98,5,4,5,545,Champions
16875.0,66,5,2095.53,3,4,5,345,Loyal Customers
16877.0,11,6,846.62,5,5,3,553,Loyal Customers
16878.0,83,1,13.3,2,2,1,221,Hibernating
16880.0,30,7,1491.43,4,5,4,454,Champions
16881.0,66,1,432.0,3,2,2,322,Others
16882.0,66,3,705.12,3,4,3,343,Loyal Customers
16883.0,186,1,144.45,1,2,1,121,Hibernating
16884.0,37,2,429.84,3,3,2,332,Loyal Customers
16885.0,14,2,272.46,4,3,2,432,Loyal Customers
16887.0,34,1,192.33,3,2,1,321,Others
16889.0,194,3,1578.67,1,4,4,144,At Risk
16891.0,1,4,525.17,5,4,3,543,Loyal Customers
16892.0,0,5,518.19,5,4,3,543,Loyal Customers
16895.0,64,1,202.27,3,2,1,321,Others
16897.0,298,2,289.78,1,3,2,132,At Risk
16898.0,25,2,388.95,4,3,2,432,Loyal Customers
16899.0,7,5,1100.51,5,4,4,544,Champions
16900.0,16,3,887.11,4,4,3,443,Loyal Customers
16902.0,115,1,1706.88,2,2,4,224,Hibernating
16903.0,28,1,363.2,4,2,2,422,Potential Loyalist
16904.0,3,14,3315.05,5,5,5,555,Champions
16905.0,4,6,2783.2,5,5,5,555,Champions
16906.0,81,4,559.59,2,4,3,243,At Risk
16907.0,28,4,748.84,4,4,3,443,Loyal Customers
16909.0,71,1,379.14,2,2,2,222,Hibernating
16910.0,3,8,1508.96,5,5,4,554,Champions
16912.0,28,11,2555.58,4,5,5,455,Champions
16913.0,289,1,113.44,1,2,1,121,Hibernating
16914.0,35,1,183.76,3,2,1,321,Others
16915.0,8,6,621.68,5,5,3,553,Loyal Customers
16916.0,23,1,365.98,4,2,2,422,Potential Loyalist
16917.0,276,1,391.52,1,2,2,122,Hibernating
16918.0,49,6,1068.82,3,5,4,354,Loyal Customers
16919.0,155,9,2052.24,2,5,5,255,At Risk
16921.0,60,1,154.18,3,2,1,321,Others
16923.0,11,18,6518.58,5,5,5,555,Champions
16924.0,20,3,829.89,4,4,3,443,Loyal Customers
16927.0,115,2,324.95,2,3,2,232,At Risk
16928.0,79,16,2698.45,2,5,5,255,At Risk
16929.0,3,7,1295.39,5,5,4,554,Champions
16930.0,25,3,378.89,4,4,2,442,Loyal Customers
16931.0,4,19,4190.21,5,5,5,555,Champions
16932.0,52,1,150.23,3,2,1,321,Others
16933.0,0,2,563.23,5,3,3,533,Loyal Customers
16934.0,54,2,931.03,3,3,4,334,Loyal Customers
16936.0,25,1,261.9,4,2,2,422,Potential Loyalist
16938.0,8,4,2711.68,5,4,5,545,Champions
16940.0,51,3,3049.88,3,4,5,345,Loyal Customers
16942.0,12,9,1904.99,4,5,4,454,Champions
16943.0,211,3,816.73,1,4,3,143,At Risk
16945.0,21,18,4065.65,4,5,5,455,Champions
16947.0,235,1,406.48,1,2,2,122,Hibernating
16948.0,138,3,435.02,2,4,2,242,At Risk
16949.0,3,6,1286.27,5,5,4,554,Champions
16950.0,56,2,1006.56,3,3,4,334,Loyal Customers
16951.0,134,3,1277.75,2,4,4,244,At Risk
16952.0,108,2,167.61,2,3,1,231,At Risk
16953.0,29,1,20.8,4,2,1,421,Potential Loyalist
16954.0,0,8,1738.28,5,5,4,554,Champions
16955.0,184,2,329.57,1,3,2,132,At Risk
16956.0,17,1,308.74,4,2,2,422,Potential Loyalist
16957.0,238,2,416.64,1,3,2,132,At Risk
16959.0,86,1,117.35,2,2,1,221,Hibernating
16960.0,38,3,507.05,3,4,3,343,Loyal Customers
16961.0,115,1,234.17,2,2,1,221,Hibernating
16963.0,186,1,110.55,1,2,1,121,Hibernating
16965.0,226,1,201.19,1,2,1,121,Hibernating
16966.0,7,7,2154.97,5,5,5,555,Champions
16967.0,188,1,319.02,1,2,2,122,Hibernating
16968.0,3,2,439.43,5,3,2,532,Loyal Customers
16969.0,38,3,650.41,3,4,3,343,Loyal Customers
16971.0,37,1,357.21,3,2,2,322,Others
16976.0,266,1,251.52,1,2,2,122,Hibernating
16978.0,77,1,344.33,2,2,2,222,Hibernating
16979.0,3,6,1852.0,5,5,4,554,Champions
16980.0,254,2,1028.46,1,3,4,134,At Risk
16982.0,60,1,384.06,3,2,2,322,Others
16983.0,12,6,1742.38,4,5,4,454,Champions
16984.0,87,2,4459.52,2,3,5,235,At Risk
16985.0,16,9,4530.8,4,5,5,455,Champions
16986.0,29,2,1873.2,4,3,4,434,Loyal Customers
16987.0,2,7,1616.8,5,5,4,554,Champions
16988.0,4,1,126.12,5,2,1,521,Potential Loyalist
16989.0,6,6,1133.25,5,5,4,554,Champions
16990.0,218,1,179.0,1,2,1,121,Hibernating
16992.0,10,5,1614.31,5,5,4,554,Champions
16996.0,29,4,1329.42,4,4,4,444,Champions
16997.0,287,3,702.0,1,4,3,143,At Risk
16998.0,149,4,295.0,2,4,2,242,At Risk
16999.0,22,2,484.82,4,3,3,433,Loyal Customers
17001.0,0,10,3591.61,5,5,5,555,Champions
17002.0,85,3,1493.73,2,4,4,244,At Risk
17004.0,45,2,1312.14,3,3,4,334,Loyal Customers
17006.0,4,4,781.78,5,4,3,543,Loyal Customers
17007.0,50,4,682.81,3,4,3,343,Loyal Customers
17010.0,17,1,195.36,4,2,1,421,Potential Loyalist
17011.0,29,1,270.9,4,2,2,422,Potential Loyalist
17014.0,7,3,583.43,5,4,3,543,Loyal Customers
17015.0,28,3,1838.61,4,4,4,444,Champions
17017.0,2,15,6336.62,5,5,5,555,Champions
17018.0,40,2,920.1,3,3,4,334,Loyal Customers
17019.0,10,3,899.26,5,4,3,543,Loyal Customers
17022.0,30,1,71.0,4,2,1,421,Potential Loyalist
17024.0,44,3,95.85,3,4,1,341,Loyal Customers
17025.0,60,1,196.8,3,2,1,321,Others
17026.0,184,1,121.68,1,2,1,121,Hibernating
17027.0,78,6,877.56,2,5,3,253,At Risk
17029.0,110,2,716.0,2,3,3,233,At Risk
17030.0,63,1,146.87,3,2,1,321,Others
17031.0,11,2,380.35,5,3,2,532,Loyal Customers
17033.0,85,2,722.34,2,3,3,233,At Risk
17034.0,15,3,745.52,4,4,3,443,Loyal Customers
17035.0,245,2,433.53,1,3,2,132,At Risk
17037.0,87,1,1267.32,2,2,4,224,Hibernating
17038.0,29,1,112.4,4,2,1,421,Potential Loyalist
17040.0,137,1,449.73,2,2,2,222,Hibernating
17041.0,26,2,766.99,4,3,3,433,Loyal Customers
17042.0,2,5,1036.58,5,5,4,554,Champions
17043.0,31,4,1735.18,3,4,4,344,Loyal Customers
17044.0,24,1,948.48,4,2,4,424,Potential Loyalist
17045.0,112,3,339.44,2,4,2,242,At Risk
17046.0,156,1,642.02,2,2,3,223,Hibernating
17047.0,84,3,1100.9,2,4,4,244,At Risk
17048.0,117,3,925.35,2,4,4,244,At Risk
17049.0,2,9,5655.03,5,5,5,555,Champions
17050.0,95,6,3185.64,2,5,5,255,At Risk
17051.0,193,1,240.89,1,2,1,121,Hibernating
17052.0,27,1,399.09,4,2,2,422,Potential Loyalist
17053.0,130,1,498.48,2,2,3,223,Hibernating
17054.0,27,5,1356.33,4,5,4,454,Champions
17058.0,81,3,1179.89,2,4,4,244,At Risk
17059.0,29,4,2358.03,4,4,5,445,Champions
17060.0,265,1,234.24,1,2,1,121,Hibernating
17061.0,73,11,5232.23,2,5,5,255,At Risk
17062.0,313,1,102.64,1,2,1,121,Hibernating
17063.0,20,7,1461.14,4,5,4,454,Champions
17064.0,58,3,855.45,3,4,3,343,Loyal Customers
17068.0,11,19,4254.69,5,5,5,555,Champions
17069.0,27,7,2126.5,4,5,5,455,Champions
17070.0,113,1,304.24,2,2,2,222,Hibernating
17071.0,27,9,2429.03,4,5,5,455,Champions
17073.0,17,4,1446.09,4,4,4,444,Champions
17075.0,17,4,834.12,4,4,3,443,Loyal Customers
17076.0,35,2,689.58,3,3,3,333,Loyal Customers
17078.0,35,2,378.2,3,3,2,332,Loyal Customers
17079.0,77,1,118.8,2,2,1,221,Hibernating
17080.0,21,2,287.62,4,3,2,432,Loyal Customers
17081.0,24,2,288.91,4,3,2,432,Loyal Customers
17082.0,32,2,2003.85,3,3,5,335,Loyal Customers
17083.0,108,3,1405.78,2,4,4,244,At Risk
17084.0,34,2,2747.99,3,3,5,335,Loyal Customers
17085.0,122,3,826.21,2,4,3,243,At Risk
17086.0,6,6,2050.08,5,5,5,555,Champions
17088.0,27,4,1991.01,4,4,5,445,Champions
17090.0,3,6,1913.45,5,5,4,554,Champions
17091.0,2,8,3534.31,5,5,5,555,Champions
17092.0,49,4,1774.03,3,4,4,344,Loyal Customers
17094.0,321,1,302.0,1,2,2,122,Hibernating
17095.0,22,3,1324.16,4,4,4,444,Champions
17096.0,14,4,1022.13,4,4,4,444,Champions
17097.0,1,7,779.7,5,5,3,553,Loyal Customers
17100.0,17,2,971.74,4,3,4,434,Loyal Customers
17101.0,9,4,1621.73,5,4,4,544,Champions
17102.0,261,1,25.5,1,2,1,121,Hibernating
17105.0,158,2,665.78,2,3,3,233,At Risk
17107.0,32,6,10797.48,3,5,5,355,Loyal Customers
17109.0,28,6,881.29,4,5,3,453,Loyal Customers
17110.0,164,1,163.3,1,2,1,121,Hibernating
17111.0,46,1,231.61,3,2,1,321,Others
17114.0,5,8,801.12,5,5,3,553,Loyal Customers
17115.0,7,3,837.5,5,4,3,543,Loyal Customers
17117.0,287,1,116.2,1,2,1,121,Hibernating
17118.0,317,1,157.02,1,2,1,121,Hibernating
17119.0,2,2,606.91,5,3,3,533,Loyal Customers
17120.0,232,1,307.46,1,2,2,122,Hibernating
17122.0,118,1,138.32,2,2,1,221,Hibernating
17123.0,161,1,345.3,2,2,2,222,Hibernating
17124.0,184,1,294.24,1,2,2,122,Hibernating
17125.0,49,1,230.5,3,2,1,321,Others
17126.0,151,4,787.5,2,4,3,243,At Risk
17128.0,334,1,157.09,1,2,1,121,Hibernating
17131.0,4,5,2463.17,5,5,5,555,Champions
17133.0,15,7,4892.24,4,5,5,455,Champions
17134.0,106,2,413.2,2,3,2,232,At Risk
17135.0,15,6,924.15,4,5,4,454,Champions
17138.0,275,1,380.5,1,2,2,122,Hibernating
17139.0,15,12,10650.77,4,5,5,455,Champions
17140.0,246,1,454.12,1,2,2,122,Hibernating
17142.0,238,1,579.0,1,2,3,123,Hibernating
17144.0,0,2,984.57,5,3,4,534,Loyal Customers
17146.0,105,2,451.53,2,3,2,232,At Risk
17147.0,22,4,1714.59,4,4,4,444,Champions
17148.0,51,1,124.88,3,2,1,321,Others
17152.0,194,3,1689.5,1,4,4,144,At Risk
17153.0,23,1,213.78,4,2,1,421,Potential Loyalist
17154.0,74,1,329.34,2,2,2,222,Hibernating
17155.0,17,2,251.7,4,3,2,432,Loyal Customers
17157.0,7,2,319.0,5,3,2,532,Loyal Customers
17158.0,31,2,853.18,3,3,3,333,Loyal Customers
17159.0,21,3,1538.88,4,4,4,444,Champions
17160.0,30,6,3518.03,4,5,5,455,Champions
17162.0,28,10,1715.46,4,5,4,454,Champions
17163.0,21,2,293.1,4,3,2,432,Loyal Customers
17164.0,32,7,2467.35,3,5,5,355,Loyal Customers
17165.0,283,1,158.68,1,2,1,121,Hibernating
17166.0,38,2,206.34,3,3,1,331,Loyal Customers
17169.0,57,2,835.78,3,3,3,333,Loyal Customers
17171.0,288,1,224.91,1,2,1,121,Hibernating
17172.0,78,1,317.76,2,2,2,222,Hibernating
17173.0,4,8,3766.6,5,5,5,555,Champions
17174.0,217,1,59.9,1,2,1,121,Hibernating
17175.0,43,4,1443.69,3,4,4,344,Loyal Customers
17176.0,201,1,306.13,1,2,2,122,Hibernating
17179.0,177,2,468.79,1,3,2,132,At Risk
17180.0,55,4,783.97,3,4,3,343,Loyal Customers
17181.0,56,1,84.4,3,2,1,321,Others
17183.0,7,6,3347.31,5,5,5,555,Champions
17186.0,46,2,144.0,3,3,1,331,Loyal Customers
17187.0,226,1,203.95,1,2,1,121,Hibernating
17188.0,10,6,1960.59,5,5,4,554,Champions
17189.0,105,1,157.18,2,2,1,221,Hibernating
17190.0,58,2,444.74,3,3,2,332,Loyal Customers
17191.0,27,4,1583.57,4,4,4,444,Champions
17193.0,35,7,1699.3,3,5,4,354,Loyal Customers
17194.0,273,1,10.0,1,2,1,121,Hibernating
17197.0,29,1,1013.01,4,2,4,424,Potential Loyalist
17198.0,23,1,170.56,4,2,1,421,Potential Loyalist
17201.0,53,1,289.78,3,2,2,322,Others
17203.0,35,6,3560.08,3,5,5,355,Loyal Customers
17204.0,174,4,1564.56,1,4,4,144,At Risk
17205.0,53,1,384.08,3,2,2,322,Others
17206.0,52,1,204.24,3,2,1,321,Others
17211.0,26,5,1537.51,4,5,4,454,Champions
17212.0,252,1,226.85,1,2,1,121,Hibernating
17213.0,39,5,2165.38,3,5,5,355,Loyal Customers
17214.0,59,5,888.07,3,5,3,353,Loyal Customers
17217.0,233,1,113.5,1,2,1,121,Hibernating
17218.0,3,7,1350.69,5,5,4,554,Champions
17219.0,31,1,114.23,3,2,1,321,Others
17220.0,23,13,2870.05,4,5,5,455,Champions
17221.0,6,2,334.48,5,3,2,532,Loyal Customers
17222.0,64,1,328.65,3,2,2,322,Others
17223.0,309,1,124.05,1,2,1,121,Hibernating
17226.0,308,1,393.49,1,2,2,122,Hibernating
17227.0,18,5,797.07,4,5,3,453,Loyal Customers
17228.0,15,6,1550.14,4,5,4,454,Champions
17229.0,95,2,318.76,2,3,2,232,At Risk
17230.0,263,2,878.4,1,3,3,133,At Risk
17231.0,11,9,2892.71,5,5,5,555,Champions
17232.0,2,2,417.77,5,3,2,532,Loyal Customers
17233.0,34,1,190.88,3,2,1,321,Others
17234.0,182,1,149.89,1,2,1,121,Hibernating
17235.0,24,1,208.16,4,2,1,421,Potential Loyalist
17236.0,12,5,789.85,4,5,3,453,Loyal Customers
17237.0,10,2,314.69,5,3,2,532,Loyal Customers
17238.0,2,15,3349.01,5,5,5,555,Champions
17239.0,312,1,382.5,1,2,2,122,Hibernating
17242.0,107,2,1135.04,2,3,4,234,At Risk
17243.0,0,23,7711.9,5,5,5,555,Champions
17244.0,52,1,954.9,3,2,4,324,Others
17245.0,204,1,171.45,1,2,1,121,Hibernating
17247.0,14,1,280.09,4,2,2,422,Potential Loyalist
17248.0,119,1,318.65,2,2,2,222,Hibernating
17250.0,3,2,381.97,5,3,2,532,Loyal Customers
17252.0,116,2,348.91,2,3,2,232,At Risk
17253.0,17,1,178.26,4,2,1,421,Potential Loyalist
17254.0,4,2,271.19,5,3,2,532,Loyal Customers
17255.0,40,2,291.48,3,3,2,332,Loyal Customers
17256.0,106,2,240.0,2,3,1,231,At Risk
17259.0,147,1,213.28,2,2,1,221,Hibernating
17262.0,51,4,984.5,3,4,4,344,Loyal Customers
17263.0,207,1,63.44,1,2,1,121,Hibernating
17265.0,138,2,550.01,2,3,3,233,At Risk
17266.0,1,3,296.58,5,4,2,542,Loyal Customers
17267.0,126,2,317.2,2,3,2,232,At Risk
17268.0,107,4,763.64,2,4,3,243,At Risk
17272.0,41,4,2148.63,3,4,5,345,Loyal Customers
17274.0,34,1,107.82,3,2,1,321,Others
17277.0,227,2,1065.35,1,3,4,134,At Risk
17278.0,240,1,246.04,1,2,2,122,Hibernating
17279.0,57,1,187.83,3,2,1,321,Others
17282.0,129,3,1685.46,2,4,4,244,At Risk
17284.0,59,6,1647.48,3,5,4,354,Loyal Customers
17286.0,21,1,151.37,4,2,1,421,Potential Loyalist
17287.0,25,5,826.36,4,5,3,453,Loyal Customers
17288.0,8,6,1284.07,5,5,4,554,Champions
17289.0,31,3,931.02,3,4,4,344,Loyal Customers
17290.0,3,2,513.01,5,3,3,533,Loyal Customers
17291.0,307,1,550.8,1,2,3,123,Hibernating
17293.0,7,8,1507.92,5,5,4,554,Champions
17295.0,28,3,547.0,4,4,3,443,Loyal Customers
17297.0,16,1,128.18,4,2,1,421,Potential Loyalist
17298.0,100,2,498.42,2,3,3,233,At Risk
17299.0,11,4,656.61,5,4,3,543,Loyal Customers
17301.0,20,1,163.24,4,2,1,421,Potential Loyalist
17302.0,14,5,1135.63,4,5,4,454,Champions
17306.0,10,18,8307.31,5,5,5,555,Champions
17309.0,94,1,82.75,2,2,1,221,Hibernating
17311.0,77,2,1384.85,2,3,4,234,At Risk
17312.0,138,3,644.3,2,4,3,243,At Risk
17313.0,30,1,2328.84,4,2,5,425,Potential Loyalist
17314.0,24,8,2527.92,4,5,5,455,Champions
17315.0,1,37,6172.31,5,5,5,555,Champions
17317.0,45,3,2600.34,3,4,5,345,Loyal Customers
17320.0,99,2,749.7,2,3,3,233,At Risk
17321.0,7,2,657.16,5,3,3,533,Loyal Customers
17323.0,14,7,906.52,4,5,3,453,Loyal Customers
17324.0,17,3,859.43,4,4,3,443,Loyal Customers
17325.0,279,1,96.8,1,2,1,121,Hibernating
17329.0,13,2,523.11,4,3,3,433,Loyal Customers
17330.0,22,2,363.9,4,3,2,432,Loyal Customers
17331.0,123,1,175.2,2,2,1,221,Hibernating
17333.0,85,1,494.25,2,2,3,223,Hibernating
17334.0,301,2,307.02,1,3,2,132,At Risk
17337.0,150,4,1981.06,2,4,5,245,At Risk
17338.0,16,7,5725.94,4,5,5,455,Champions
17339.0,93,1,183.36,2,2,1,221,Hibernating
17340.0,29,9,7992.9,4,5,5,455,Champions
17341.0,156,2,265.68,2,3,2,232,At Risk
17344.0,45,1,157.62,3,2,1,321,Others
17345.0,14,4,519.69,4,4,3,443,Loyal Customers
17346.0,3,13,2387.54,5,5,5,555,Champions
17347.0,85,1,228.96,2,2,1,221,Hibernating
17348.0,14,5,1156.6,4,5,4,454,Champions
17349.0,178,1,98.25,1,2,1,121,Hibernating
17350.0,7,4,1281.32,5,4,4,544,Champions
17351.0,35,3,587.15,3,4,3,343,Loyal Customers
17353.0,128,2,1740.0,2,3,4,234,At Risk
17354.0,50,1,1393.06,3,2,4,324,Others
17356.0,311,1,178.22,1,2,1,121,Hibernating
17357.0,23,2,384.39,4,3,2,432,Loyal Customers
17358.0,302,1,119.15,1,2,1,121,Hibernating
17359.0,10,1,127.86,5,2,1,521,Potential Loyalist
17360.0,16,3,568.24,4,4,3,443,Loyal Customers
17361.0,48,3,488.2,3,4,3,343,Loyal Customers
17362.0,238,2,312.23,1,3,2,132,At Risk
17364.0,0,11,4462.68,5,5,5,555,Champions
17365.0,12,8,4767.36,4,5,5,455,Champions
17367.0,237,1,167.55,1,2,1,121,Hibernating
17368.0,22,8,1878.87,4,5,4,454,Champions
17370.0,72,4,446.18,2,4,2,242,At Risk
17371.0,16,2,326.26,4,3,2,432,Loyal Customers
17372.0,40,6,970.65,3,5,4,354,Loyal Customers
17373.0,39,4,646.92,3,4,3,343,Loyal Customers
17374.0,218,2,495.77,1,3,3,133,At Risk
17375.0,198,2,290.39,1,3,2,132,At Risk
17376.0,70,2,203.2,2,3,1,231,At Risk
17377.0,23,17,3273.24,4,5,5,455,Champions
